track_id,rows,genres
3VBvV5wMMgEkrXqILx8JnB,2,2
3VDcmJe6TSGy3MfjhHdDOX,3,3
3VEOc7GOcyFuovS2JRL2Lo,4,4
3VHNuIXr0uRzVFsw6kNFPW,2,2
3VNA5SrCXtBs2xUbA5bgpY,2,2
3VNFbKbn4OjojpFxLzjRt1,2,2
3VOgOT6SNjrRjhjuisphY7,2,2
3VQWkf0zg6397V3ql6mwMq,2,2
3VS1hkofsGq4NwkYdAYL1l,4,4
3VSH4Sf48KMwRzt788M5B7,2,2
3VSz3gkrE2CGeiRPkgsZT0,2,2
3VUwjqEHajKn7LXUAbQU4z,2,2
3VZQshi4COChhXaz7cLP02,2,2
3VbGCXWRiouAq8VyMYN2MI,2,2
3Vh4nSqr35BOdINsqosOph,5,5
3Vi5XqYrmQgOYBajMWSvCi,2,2
3Vjfh7FoOIg6lRDsFNbVv7,2,2
3VkflrITuJJqaujM7jtOeh,3,3
3VkvzbeQQsT76NUwdVGToF,2,2
3Vmo13MxVRKBszmfK61ONH,2,2
3Vnes7v746dYzBn0FJTZ1W,3,3
3VtTuQ6lypMoOBcm6VMzdh,2,2
3VvA1wSxukMLsvXoXtlwWx,2,2
3VwgtTh9D0CubY32jdhI5U,2,2
3VzGCVwgAcb02DXs8ORuDz,3,3
3W02UysGQaPosS0RaZ9GvN,2,2
3W1C4wM0iCWNlu5kJWKK2t,3,3
3W2bm5HR9tnS4ENFNJJ4XF,2,2
3W2reBya7FkjHCP1B2nmQr,2,2
3W3masBDqqvAVgt1C89klS,2,2
3W4BmmQVuhF8rBUQY3Ga41,2,2
3W73vndiqDkaYwYjSMaSWu,2,2
3W81HHbWbgd76fOpm9XMEm,2,2
3W8vQte87Y6rQt1v1ZzndA,2,2
3WATWS2Ywo5HeHtG0bE2iZ,2,2
3WB7O03A1THXLWrtAERC3h,2,2
3WBJcwnBI1eocuhkwTz8dg,5,5
3WBRfkOozHEsG0hbrBzwlm,6,6
3WBsWNtL054HCFz7UUGK9e,3,3
3WDLiY9zgCqDLEdUqsPJTO,3,3
3WERezDCiZxIDfghCax9uJ,2,2
3WGbBvjAFGRRb3nyaLiOJw,2,2
3WGbvhdIbSsl9V6DkfMP7A,2,2
3WIR67KyQUmujJ3g1px3Fz,2,2
3WJaypEGPAc0GH4l9ouoww,2,2
3WMnYYRj4VmziUS9Fzey8p,2,2
3WNkXgWEXtp7QQBYjAfzxE,3,3
3WYEZgK2Ux2Qvm3HK96cDG,3,3
3WbphvawbMZ8FyqDxYGdSQ,2,2
3Wd1EKFFLy7HZeZF7PEIge,3,3
3WdJ1JlLajVO1yxbgifoZl,2,2
3WeWaUyTww9gLKmimlwm5w,2,2
3Woeg6S8vTWmrusakmgoPz,2,2
3Wrjm47oTz2sjIgck11l5e,3,3
3WtdWGFcbmVi2uKMcT4KZ2,3,3
3WtsQAngIkmcNeqVeK3fXQ,3,3
3Wv4hvtrE5Dbgzx7B2PCMt,2,2
3X0K6fII7VIwL1URPrp8Ko,2,2
3X0Zk9dmswnfwMI7tF4yD0,2,2
3X1d3Krb95sCtZ8ydVDFDY,3,2
3X3BiiDYiPVIn5gEpO9HiF,2,2
3X9D8xFPRNIWKSonfedpsZ,2,2
3XC7Jd6SfrQYKZJ6inyRHK,2,2
3XDeeP9wBZzGhIPZmLfEEx,2,2
3XERD1dJsm6kLPblCwgdJ1,2,2
3XKMO7tvyyUmxRvlJGhYQm,3,3
3XKXa1U5reVWFTvGlBbJ7B,2,2
3XQnDqrSRUlsLL3hVFw4MI,2,2
3XV5r1cMB2AlD2ir0v6mfm,2,2
3XWRc74od1pT7MUkGiJmoW,6,6
3XYRV7ZSHqIRDG87DKTtry,2,2
3XbsE5TVP2vuzHNbu859Xq,2,2
3XclwoQxz4p6Dl7VUf90KW,2,2
3XgLyBDVXEl9IcEQl8AL8S,2,2
3XgnTlLJymGvu9q18AgUt4,2,2
3Xi6BMBRtkRyfOxNlfvCcv,3,3
3XiuaCjVPCm287HcsRerIw,2,2
3XjAgiBvWBKu1tHSLTgffX,2,2
3XjN0mvFkQp1FMVM9Ro5hm,3,3
3Xls4cNOwy01dtrNXb1inG,3,3
3XmIlmYem8DGp7aorcpBay,4,4
3XmlyO6IhBbhvWszwk0ZDW,2,2
3XoflnowYPFRPOh3uFvHcm,3,3
3Xomal5ygcaPbGUwVqVtEg,3,3
3XqeCa35dmtFHc3oByja3N,2,2
3Xrasa4unuME8UMwOnqIP9,4,4
3XrzApq8R10O6WwNwMw8t4,3,3
3XucsgiwXb8KPn9Csf9Zmu,2,2
3Xx8DDgvddsYPnxTH2LXsd,3,3
3XyFQxpSlGowWpZkIn3ISA,2,2
3XyIbSdMnBv3nCbnqVjH3C,2,2
3XzAKoTEjmVCZLi118Yfyu,3,3
3Y4rUyw7XBCK6hGHCOt6rp,2,2
3Y7fpFZbHLpAvWJJYGehz0,2,2
3Y7smguvy7hyxWaklqTdqQ,2,2
3YBI2buUJJOgjtPB14dO7v,4,4
3YBZIN3rekqsKxbJc9FZko,3,3
3YCgsV8Ex1gEPtzWZFHLOZ,2,2
3YD9EehnGOf88rGSZFrnHg,2,2
3YEJdEdn6Cxn2RbxSvPQU3,2,2
3YJIq3N5IQy1hhkmUnt2NM,2,2
3YJhk1j7I3JGekpNKVf0Jn,2,2
3YKMXuivrbHooUtf8jfEgS,2,2
3YKptz29AsOlm7WAVnztBh,2,2
3YL4zMqcyFu0OfLI1sZ66Z,2,2
3YMx7ezFrrHJIlEbdhVB42,2,2
3YNuIpKlMbdi47VdQmOEq2,3,3
3YORO9Xcw4WxsAUPLrlkZe,2,2
3YOZLPRiTuYgItSGO41gPT,3,3
3YOZWCREvKsxhcZNJix5xd,2,2
3YQ5NYk2legzeloibRyXn1,2,2
3YRCqOhFifThpSRFJ1VWFM,3,3
3YRj4jmwois2ctPnhwSwFo,4,4
3YZYk5HPmrO5GUxY3g6R99,3,3
3YbhQokqKwFuDTS7mwWgmP,2,2
3YblgwBrb747gUzuh2CgYF,2,2
3Ye5icBka8ODjcaEQakPvZ,2,2
3Ye6hOjAzeXq3Kc38mUCGS,2,2
3YfG9ch4qcYbDhwVtDuzQm,2,2
3YmXbD4Tet9ctaCijuVJnC,2,2
3YnYk0qaBuvIHJ2YridqZS,3,3
3YtBnp4q2Trhu9Zv09ErQl,6,6
3YuaBvuZqcwN3CEAyyoaei,3,3
3YvEJX5kgNn5VCxroKxwQG,2,2
3YvutLE6lwEyW4WMF5FIi6,2,2
3Z25k4ZF6QENy2d9YatsM5,2,2
3Z4ZuDrY684IFTBz2ze708,3,3
3Z5bdTJfjTvEJIzA27Jtk6,4,4
3Z7CaxQkqbIs1rewKi6v4W,3,3
3Z86aT11fOYi5fNiUxwjgm,2,1
3Z89RotYgrJTD1CNJJrp0n,2,2
3Z8FwOEN59mRMxDCtb8N0A,5,5
3ZCLZ1tQf9Pcl2UO8s6JnN,3,3
3ZCUoHByl6bizZMHPQF5v5,4,4
3ZDTsC844hg77dU7JxFFy8,2,2
3ZEJ9Km0dHJee9CJPmP1v4,2,2
3ZFTkvIE7kyPt6Nu3PEa7V,2,2
3ZHpTrilP6f3XLX9THTfoo,2,2
3ZI3sK9ZJB3LOiZtCs9l3p,2,2
3ZIHR8fa4ELkXo6fxwJ2St,2,2
3ZMIt1rkP7nFnqwlVDIPVa,2,2
3ZNOzd4hnbbjTfMvebFt9D,2,1
3ZNhFhshMLjGQraO4pvpDR,2,2
3ZOEytgrvLwQaqXreDs2Jx,4,4
3ZOHuwn7Ok9azfFazDqNBe,2,2
3ZPrcLz9peBVWyYZHwx0DI,5,5
3ZUGQQQdTteMWdPg2bvLsp,2,2
3ZX84QuHbl50xlG4E1rcHe,2,2
3ZYKbGJ6I5adT5ozf0N6OH,3,3
3ZZQjq7oKWViVJNx9cdpYe,2,2
3ZZylGjSiEbOuBe34oYTDQ,3,3
3ZaTTeOT3K820yThVN6zHi,2,2
3ZbWEeC7kBVrGBSMV1p5Xr,2,2
3ZbbTKiMX1p7S1hUXtb9SO,2,2
3ZdGKlRg1491PKPFkAEBph,4,4
3ZfhmhDh8IYWtUrjmf3hbk,2,1
3ZiQhpxFm0a0enRUkeeTfl,2,2
3Zj9WSEjueL8UecCOC67tT,2,2
3ZlCSvH7Cj86NLMPZplXTU,2,2
3ZlJymoYg8vq3y9Czi9SRs,2,2
3Zm6QMBYCwNZFUOmVBoVhA,2,2
3ZrDQ6aVf4mzhKIjYqOUQU,2,2
3ZtIwbJDYiJNeJEs2CuvKV,2,2
3ZxYktDahEzqvcRPiRje2l,3,3
3ZxhAXfP2hP1z5eppR8RuS,2,2
3ZzhV6JIDKWvWR7wiKWD0C,3,3
3a4TQLZxDovXEdZGN8McsR,2,2
3a94TbZOxhkI9xuNwYL53b,2,2
3aASdbXPrR8U86sDuEbiOq,4,4
3aAgQEbQUFMhXqk9fz3fcK,3,3
3aBDYp4ANN7YWKuim4fChO,2,2
3aDhgouoRk6awklXL4QBGQ,2,2
3aEJbbODCrHdZh2qY6dRy1,2,2
3aEa8kLrP7g06mBjv77Eyu,2,2
3aGoCk2EBYketZw0ccbsAX,2,2
3aHgHY9x68XJ7PWdVgsrS0,2,2
3aMIgXaB04SzL68n4lMWLL,2,2
3aNYxNtZq1AqLEYPKdx9F0,3,3
3aTJREDBpFWYhR5m4i48jO,3,3
3aWmJVDmjKtmSCLLjUwJ7r,2,2
3aYBjxTMvrEOP0A0UXg9ER,3,3
3aZQQWGNShP6IzzaprPlFX,2,2
3aaoirIsvuAPSO0CEBvaMq,2,2
3aauaXWRgwCMoykMbI0Jq1,3,3
3aawXLnJpcDVXCl1UUksAW,2,2
3acBQxxlyb0jC2xqndDzSf,3,3
3acDxTLevwJv7MKQFFLstu,2,2
3afkJSKX0EAMsJXTZnDXXJ,2,2
3agQa2P1Kr5YAq58nvIT8t,2,2
3agtg0x11wPvLIWkYR39nZ,2,2
3ajbqS54UTMweMp1x24DFN,2,2
3akr0ZrJxLMBLIFeNNKffW,3,3
3alsIYiOE1PygAy2k8s2kO,2,2
3amlmVUPqwrmQwNzx4KSx1,2,2
3anT9gauleMqI8Tp1ozEq8,2,2
3aniWcwiiYKHpm3F5TdeKD,2,2
3aoIw20fhjGMoXoQ38EbMS,3,3
3ax0rfGb7exLtl02LL08U9,2,2
3azYR9QnGLAw72TQDjHKV8,2,2
3azimpgpNfUiveEj1SIHqh,2,2
3b4CT1QcTUXjxxhclNX5UT,2,1
3b5Li4QKDVBx1x7fQuu54a,2,2
3b6HTCyw1znOo2G2QKgdi7,2,2
3b9acRXnM18tDliMPrSi4R,2,2
3bBXlTx0UWIb8tITXofKLQ,2,2
3bCp61o3h46Yvr0vgMJlaL,5,5
3bEkAkaKjxaC7DubsfCo1t,4,4
3bFCmv5uojftAq9ZeZFDUZ,3,3
3bFORvJYwT9dX2qMGgKTn3,3,3
3bG1B0UTDX0UYg9qeec3gL,3,3
3bNv3VuUOKgrf5hu3YcuRo,2,2
3bOhb40pWro9luZoncrHfR,2,2
3bRDwPweJL0BAvh4EfpG9u,2,2
3bSnXuCoMpWKCR5jO5gGTL,4,4
3bURbpWSxXGl1R741ekg07,2,1
3bWAqKDWg6u1davspr5IkS,2,2
3bYUFS0H27cU8A7DJW0AOY,2,2
3bZ71uzfkL02az18Gi1ZdF,2,2
3bgKVqn6LRjdpuFNpJ3rSq,2,2
3bii9c40VDelxLZqD8bA5v,3,3
3bjfZcKL5HZOahNAA6v5zw,2,2
3bkgyThZ4ImhlQNgVRo850,3,3
3bujX7WKALRQGlVLEg2QSZ,2,2
3bvSoEdHqhDv5jmIP0qfIo,4,4
3c1MH4Rr0z7HP86NKvJkGL,2,2
3c1tJAYgROZEdqRfm7Wsny,2,2
3c4hmSnBQvLyQ0nDycpzAx,2,2
3c6Po97xKNPfm733Zz4s3e,2,2
3c6SgyYJCw8GyJQVAXPMF7,2,2
3c7Doe67vpPgqUo2uRFyVO,3,3
3cBbeY7DCckx8eEQ70AM5y,2,2
3cDDx7zg7t5jHdXNrD9H7C,2,2
3cGTVw2edl88fQqQXy3m6P,2,2
3cHu1UqgGTMPLiGrWDQHVC,3,3
3cIjfIqsLjCkuO31ycSBxP,2,2
3cNFB4y3aon3pmrVzsmv0Y,2,2
3cQGb2POE359G9WH81bF60,2,2
3cR5ZtQ4JqGj4VHBb1gvFf,2,2
3cSHn8YDBsq4Tlc4RXKSUe,2,2
3cTJHpoAx4DRKBaVmBb6eU,2,2
3cbSwpMhYwcwijm3d0J1uJ,4,4
3cdvpzOwafSUPewl5M2jZL,3,3
3cetxRqZToUg1EnvcmOd2J,2,2
3cfOd4CMv2snFaKAnMdnvK,2,2
3cgLxohD5Xscb1qBdmv0bp,2,2
3cgiI7Llryl95XQTAjlVSY,2,2
3chiE90csYmQ8UIZvuT9gH,2,2
3clj22mW4k1FADb751JYWc,4,4
3coeo9H305LiuDbXXn9ANe,2,2
3cthRwQ2X0SNTaauD7tjn5,2,2
3cwXKrP3RuQ6vlwvwUMJcZ,2,2
3d2580DKGk2tH3XrTFiRZf,3,3
3d4oqD3MLxGgmYcKwDcnES,4,4
3d8bY8zUpWKCvCndoKDYWC,3,3
3d8oIEIdoU2ZWVmiGvdGCE,2,2
3d9DChrdc6BOeFsbrZ3Is0,4,4
3dAGc0wKiD5ejsXVfEzsyT,2,2
3dAiWRwZXd8pEOhItkkZXb,6,6
3dApO0DoZinSPrKKPhoKuz,2,2
3dCp6utdXDkWOnG6eHOdqm,2,2
3dD9yyYTQ73SZvyOygyKva,5,5
3dE99KYI09Vu4EkTTyi6sQ,2,2
3dFyht4qagMu8Q2Ewoj9Wg,2,2
3dGFeK9WTwj2PAiQoaXMzB,2,2
3dJajkgfSOT6TUYdobJgbz,2,2
3dJj6o9o1fRgrojWjailuz,3,3
3dJjsWCy6ZwMfw5NbD226G,7,6
3dKlTiPC2NTfrnlmM43TuX,6,6
3dMRil39iTtAD8wLV46W8V,2,2
3dPQuX8Gs42Y7b454ybpMR,4,4
3dRjPo78q6rb7vaRElKNRl,2,2
3dUXPkCP34x762v8cOJTRt,2,2
3dVMeI08Of33bjSELmtSqq,2,2
3dWXi0xNXqtBEjjbxwVbua,2,2
3dYD57lRAUcMHufyqn9GcI,2,2
3dbgI7YYYJjjx9so4crOLj,2,2
3ddp87sShpWPenS7M4t9uj,2,2
3ddsRCIG5TcpytqsfTOnX1,2,2
3dhPpCQvw3kn7so6mkTbJ3,2,2
3di5hcvxxciiqwMH1jarhY,2,2
3drvdWPoajpH7BmXdMj5nl,2,2
3dsyqPDiWYYilRZNBxgxHE,4,4
3dtVijGXNMyi6Vhgsdj3hg,2,2
3dvkpe9FEekxxgaQtxOHQI,2,2
3dwDBE5AMcHLxemIAEp2xb,2,2
3dxiWIBVJRlqh9xk144rf4,3,3
3dy2ur3umSQRJMGMkxytxS,2,2
3dz63QjQVZy7RYPzx6l3JU,2,2
3e5yu9MkIvQx17mm7LF6KY,2,2
3e8V29PYhoHxZY9lQ84Boe,2,2
3e95Yjkzhw8oR2pR1BPQpI,2,2
3eCnsTxwGCSiADS26T5ES7,2,2
3eDX2SnjVRG9hh0v074eEO,2,2
3eFoAIpRrhGCEISQxnoNFI,3,3
3eHYnUFpEZjnTQag1EVxHC,4,4
3eIL2xOWktD7xXkXoQ3uHs,2,2
3eMOYZRLqXMBw9aqaFR92P,2,2
3eNSC9m8CukWPWdef8znPg,2,2
3ePd4K8tcdfr7KmbuOTrKK,2,2
3eR23VReFzcdmS7TYCrhCe,3,3
3eUJpP9sVLaAzADydIRezg,2,2
3eUOVnvVw9ntGUqJmHKF1J,4,4
3eW14mA7NcMwILMFXiSiLj,2,2
3eWGXDRk1SH0tyWFWReRpm,2,2
3eWjl48K6Kgn5Vr7iKWsh9,2,2
3eZXeTzRtqFrpj5zSfw9V0,2,2
3ebXMykcMXOcLeJ9xZ17XH,4,4
3edqjLVQrRPLvt9FAYUAsT,4,4
3ee8Jmje8o58CHK66QrVC2,2,2
3eeXheDly8DDlf0MXkNOrY,2,2
3eekarcy7kvN4yt5ZFzltW,2,2
3ehzxWtA5tXu8o3zFdhNSq,2,2
3elfs833jEBAz1QkXm6qqF,2,2
3enLmvppgGgo2AGl5whW0m,3,3
3ep9xmBBCpieRlWuIEc4xy,3,3
3et3ldx15qAilZa1ErXaS8,2,2
3evG0BIqEFMMP7lVJh1cSf,2,2
3eyxh8xkW0X7k1FSHlAatt,3,3
3ezoEY4TKU8frUXAYFJstC,2,2
3f0E5V6vuiJ0R3c0p6auBQ,2,2
3f0wz6zcA7XkQiGm0qNF5r,2,2
3f1ChZHm6v4KdUaEW5y5qd,2,2
3f3FDZajRpcLQGln7OZqdi,2,2
3f5lA8nnc4YYF1qf78WpHw,2,2
3f77I6iOw8H3Ey7VozEE3k,3,3
3f8FukwQQGIx1GSGbDEebe,2,2
3fB70pYlNuZCm29h41d9Rm,2,2
3fCO1n6l7yekcNRDRkoJJ4,3,3
3fE4iICSl7VJWgzlwov8LQ,2,2
3fGW43fnu3OHEw6ohTC2Bw,2,2
3fJOii1o5h3nWWDfpFAjQm,2,2
3fOytJcDu5uW8OoXSFhBua,3,3
3fPCgkC6BsI8AHyKc9XLL0,3,3
3fPKBKKDNS1VFsVjkTmRFw,2,2
3fQWrpsIRK1iwupKnrKFRv,2,2
3fTAzpANJB10OyIC523sF4,2,2
3fUr3a6WI1j2zpvBm6YoD1,2,2
3fWTLdBXJ7MJovJ44WPp42,2,2
3fZ31KU4L6HjkiFBVH7rz9,2,2
3far60nHEGxiwQpcG44FOd,2,2
3fbQXzBfdtRIk1vTIsFeMt,2,2
3fcQg4KJwnP4oDqCVXKi87,2,2
3fce7cgk4a8iYcPi2aWIam,2,2
3fdXEMBTjHNJ5Bug5c7rZi,3,3
3fdyHcPGa639HJixHM699h,2,2
3ffljpjKfPISFjCt4zpYUk,2,2
3fjN3y5x4hN53rykAN2LHQ,2,2
3fjmSxt0PskST13CSdBUFx,3,3
3fkPMWQ6cBNBLuFcPyMS8s,2,2
3fkmbSU0jw78MwI9RD46oW,2,2
3fpke3MB2sCBmFSTcVOPVj,2,2
3ftmO1Cwbew497pFiWiyAH,2,2
3fvY2U1AzW0diYF0hnBbKt,3,3
3fvsxmytTns1ApIWBqfANZ,2,2
3g0mEQx3NTanacLseoP0Gw,4,4
3g3GUoGsjciY5ZuV2j73qm,4,4
3g4TegeapKCe6KnUC6XU0J,2,2
3g6iY0xTspOgH74iSThAEW,2,2
3g7IooIVvcb9DAxmhbFkoc,2,2
3g8SjOiYhb67sSPAKP0v88,2,2
3g9HTGAC5dUTY1wtGlN9Yw,2,2
3gD88GyMS2EVa1bSX834LH,2,2
3gE4eQH3K83Sght0ZLvuBK,2,2
3gEXozdAKhOArKGMfW0m5W,2,2
3gFQOMoUwlR6aUZj81gCzu,2,2
3gJEo5miQMVaGtHEXhZCCG,2,2
3gJxSEQtZ08xpRuAMdynHW,3,3
3gLhyrYm31eRAmr6DRMECX,2,2
3gMSrAoq11yx5JdrMmereP,2,2
3gOXq3FPPesm7VLPKmef6j,2,2
3gOo8cslnlPn39TbaS4ht1,2,2
3gQQT8DcqmyDi7duOxnmN3,2,2
3gUpg2O28QtrGKMGGqwiFp,2,2
3gV0E3N4uOcoNsbxLkGWkp,2,2
3gVhsZtseYtY1fMuyYq06F,4,4
3gZdKSc7nIRAj1MgGcGDQP,2,1
3gdiyrJ3d1FGnYnCrVKwph,2,2
3gi7gH8JbG0QdBM4Suf3lr,2,2
3giA44zxPL9lXeYhzdcMpX,2,2
3gkQ9XLIprKy7RwAllJLfd,2,2
3gkwsu7aHT9WLFkl2Q0RPX,3,3
3gl46cw6JSkD9iFdOKwoDH,2,2
3gnUhfve9KfjrBca9s1weI,2,2
3gnWw0LToxswxfC6Eb8GBp,2,2
3gsCAGsWr6pUm1Vy7CPPob,2,2
3gw2Mz111daFVWm7IF0Gb7,2,2
3gwRWIbr5ycEVLIAXrWaw7,2,2
3gzLYXBF3GWwj5Spy9iJbN,2,2
3h2aYVv7RHnOW0qGGYdYIT,5,5
3h39RyWGw1toh9dpSeNbdE,2,2
3h8k8SEZeQX5nVbn94pevh,2,2
3h8tI65xdfpQyTAy7Grqwa,3,3
3h9GZzBBrtQkQQOJmZNnQN,4,4
3hAfhIPK4i1D77Bdiq7t7w,2,2
3hB9lDLyAClYVZivMMl20N,6,6
3hNUYt4dMM9RhcWmty8oKF,2,2
3hNyVKzZ1c26umuL3K5WEX,4,4
3hRV0jL3vUpRrcy398teAU,2,2
3hRYclNZMNerPM1oUzBLcz,2,2
3hTS0dFgLus7rechtNe8pP,3,3
3hVXkmUFfXoCR9ZagtCXbK,3,3
3hVc5y5mbcIEPADRGGGru9,2,2
3hWfKBt3n7j1xqIy6LA5ve,4,4
3hb2ScEVkGchcAQqrPLP0R,2,2
3hkC9EHFZNQPXrtl8WPHnX,3,3
3hnAt0i4wMqZg5VDxRquAQ,2,2
3htVxgwWQZ88VbucbOJkjO,3,3
3huCRjAX12zNPxtX9JqX2X,2,2
3hwjxbqGvTRUPi38fLgeM7,2,2
3hxRbXl2ZsihBRWlnkV8ne,2,2
3hyLdoIjuv5JV0MyE4GQkg,3,2
3hz7CoOI6xruMKcQYq9zc6,2,2
3i0VfLdOUCks9DmAht65XI,2,2
3i11e2jzUtO3jChiFl3v9x,2,2
3i2njMyJOynYaC9o7QS0n7,4,4
3i31Itck9EgI1vRjZxdYe9,4,4
3i7qScF9Oyp31O9bAutJez,2,2
3i9uGfgo9kXoRUNAl3M8Mr,5,5
3iB63QtuNkQQ6opFqSWNRz,2,2
3iCAoeQUcbK7bXmwbFV1N9,2,2
3iDtphWASBHIjVEB8lWBqs,3,3
3iICKiDTyIK5qoVl2hXB2f,2,2
3iJ5YerM9w9nq8vU4gicL6,3,3
3iJDmx2BxUCXgjatgYfhoe,4,4
3iRAoULKeeLRvgO12OQuLi,2,2
3iSt8hTzeb5SKdHLVwTFcc,2,2
3iTgKW7MWI0M0acyEoQXds,2,2
3iUJrkMilUVkUKtYZK7Th4,2,2
3iXP8BAN5Wa1MprwzRxDlp,2,2
3iamODg6JJkhG8iCME2CWG,2,2
3idqWaBn3mRdsIodCU6uBi,2,2
3ieLey98V9mIIh3W9gBlPF,3,3
3ieUtb4ecQgEYxae8dzEUi,2,2
3iewNLhxQyJXdYVYFKj86Y,3,3
3ifkrUCM3o3jcrQ99PhUor,2,2
3ih1UH1MuhzVl33wlibBII,2,2
3ihD3lOeQRlzTwaORNulux,3,3
3ijCK8aystm14nXveTlJzr,4,4
3iqYQt3wKwFXIx6Kp54uW9,2,2
3ivmnDVeJKCJjkRMNe3Dt2,2,2
3iw959smgKf8scwjRCRjgZ,2,2
3iwhjA48MUfzGuN9KetPgH,3,3
3iyTXUFlm1YrquUUgXlPM1,4,4
3j4srp6dMT39MLxx6XEbOR,2,2
3j986eQulpLZKpX7kLzGu1,2,2
3jB7oOafmXPFGr199SNdUP,2,2
3jCw4TeJAt4H17uPkWo4M6,2,2
3jDdpx9PMlfMBS5tOBHFm9,2,2
3jJZVeExYzVYiV6Y9Fl3DX,2,2
3jMLZmglAXlcw9c6gUpx3b,2,2
3jOeKEYMrgj6RHxEYfH7dI,2,2
3jRmcAEx2MruyBYjaOwc51,2,2
3jXNZmZm3Pcz2b7xNpovSW,2,2
3jXsEA9Gyo7QDyho6YoQ6S,3,3
3jZDWsoxRHzzp3DYV8qeXE,2,2
3jZkidbmYvfTJLHRYQzh2g,2,2
3jagGO7eHHuaD53ibehkux,3,3
3jbAzLVcHiI5hYSkcKe1Ty,4,3
3jcMkuNGMExEorJSML33D9,5,5
3jfZ9M23l0L7RxzYMTgBTv,3,3
3jgviNSXrwAlolj9IACVJH,2,2
3jjT8uAXdwIgXCbRjfnsSE,4,4
3jjsRKEsF42ccXf8kWR3nu,2,2
3jmkqJcTvtyuAk0YHTMkc7,2,2
3joCfQaNHoW7xrh7dImwiN,2,2
3jr4x5UB7ierqJGeDsRvrA,2,2
3jw5KrLTxeIzpSvByNsH7F,2,2
3jwcudvYIksoAjU0x6gagd,4,4
3jySu0skbyzYXK7XTQlsx6,2,2
3jzU2G7zznQ3bpUzNEBgmj,2,2
3k3NWokhRRkEPhCzPmV8TW,4,4
3k458zzqcF9UeRfZqRbZYr,4,4
3k64vNcgYPkETG7TNgpW4o,2,2
3kBV8olpppGCIbhrh8TV6o,2,2
3kCGxdCWMiydMDRG84ltsJ,2,2
3kCn3zYPp9suJLSZGM2Yma,2,2
3kEh9TMdS1HZACClTCP7jp,3,3
3kF5VGbKlNlczAm3HCkxpT,2,2
3kGKXegU0KyTveyCNuep5y,2,2
3kKma7s3lt05qH4rBYdUMp,2,2
3kL8AhqrrhSlGXaT8y5ujT,2,2
3kNWyHdLVW1x6pn9EnSQ1H,2,2
3kQhWtoluFHPbcBC6gyYrZ,5,5
3kQm6t1V0dy7xdhRXVzWRd,2,2
3kRp8K3v9w5lSrc62p1Qmv,2,2
3kUq4sBcmxhnOtNysZ9yrp,3,3
3kaSSY6ONhwQKwQJlD0NS0,2,2
3kcKlOkQQEPVwxwljbGJ5p,2,2
3keynY7XZqJtdRZVnnLRKc,2,2
3kgCFhVnBZbmdBx5LiGfsF,2,2
3khEEPRyBeOUabbmOPJzAG,2,2
3kkQOLp4QRNH0zAZIyCt4D,2,2
3knDGh1mv6t69d4gGd1y2I,2,2
3koCCeSaVUyrRo3N2gHrd8,3,3
3kp0sG1Vxb3rbxqYjTYtvl,2,2
3kq4M7XbQ6c7yGzwE72VXM,2,2
3ksIpMf8hNYWAyTiMZJ6Xb,3,3
3ksl6hn7Ya34q5K3cl7w9I,2,1
3kwHHD0mE5Tv4RTMZwi3kK,2,2
3kwtAEYzWabYBdSIfjoNmL,2,2
3kxkjirben9RVm9NqYa6rm,2,2
3l1cyMgi27bv1KIP10cqOW,2,2
3l7ihSOrFwIMBBDcMpfKVL,2,2
3l9CW99AHtExIRV4hW2N5m,2,2
3lClZfQVRdEHFDSA4LF34K,2,1
3lDcT3QEFj9OWQBFoqAaHO,2,2
3lIZy99mnEArB9FWVoxH3C,2,2
3lJ4wYJf2raqW5n0ns9hFz,2,2
3lKI2qR6rgR13kQ6bidXK5,2,2
3lKZ1pSPNDUKf9hQOetqW6,2,2
3lMGhsGVaAO37AKy5CV8HB,2,2
3lNJ56GfiNeYRDqkP9c9Ol,2,2
3lOFofBlwZF66FMjH2AcuC,6,5
3lPn81PFyKvXiyHhlkwkQ4,2,2
3lQ2YjLGrwN9QDrYy8nkZw,4,4
3lQ5ZqHj7cZXcGs4W6IILx,2,2
3lSOZb5rruEnFbe9xWELF6,2,2
3lTBbuXB1RdiWS8AA0O4Fh,2,2
3lUK5J33phdFpFN0cIyO9h,2,2
3lUOzabhWYyRImRszpJGOU,2,2
3lUQpvfWFcxZC3RYAVGE7F,2,2
3lVCBwV0t7qPhGpZAxEHSF,2,2
3lWuagNhAzcqOikD5KnBku,2,2
3lYJLJUJiBQQLSGRmrM1jS,2,2
3lYYYPuaYCEY0OWso7kOg2,2,2
3lZygz3srLlsWqDQXSrl9w,2,2
3lbAZSYKVUnkHqRBH292lO,2,2
3ldrKmt2S7VBENF7g40ibi,3,3
3ljbfC0Cfy2hdRIJcjSIjt,2,2
3lo3fpR0BO8pe2z5UhbcZw,2,2
3lsaCXY238dhR9GW9DEV5e,4,4
3ltkObuXJYfkdcbNQsTvqM,2,2
3lvo0I8c2qBJDLZWqExDgC,2,2
3lyCiPreSBOMM1aKhTyzrM,3,3
3lyLqIn8mybyEFTs8JJaLf,2,2
3m0CtqEbzclwKxit7C48T3,2,2
3m2FNr5FlOyf94Slpae7vy,3,3
3m4MvVUvY06ZuCLXxWYY2m,2,1
